,지역,규모,연도,월,분양가
162,경남, 85㎡초과 102㎡이하,2019,2,3173
163,경남, 102㎡초과,2019,2,3703
164,경남, 60㎡이하,2019,3,2776
165,경남, 60㎡초과 85㎡이하,2019,3,2855
166,경남, 85㎡초과 102㎡이하,2019,3,3173
167,경남, 102㎡초과,2019,3,4303
168,경남, 60㎡이하,2019,4,2937
169,경남, 60㎡초과 85㎡이하,2019,4,2820
170,경남, 85㎡초과 102㎡이하,2019,4,3173
171,경남, 102㎡초과,2019,4,4303
172,경남, 60㎡이하,2019,5,2937
173,경남, 60㎡초과 85㎡이하,2019,5,2925
174,경남, 85㎡초과 102㎡이하,2019,5,3211
175,경남, 102㎡초과,2019,5,4303
176,경남, 60㎡이하,2019,6,2937
177,경남, 60㎡초과 85㎡이하,2019,6,2954
178,경남, 85㎡초과 102㎡이하,2019,6,3211
179,경남, 102㎡초과,2019,6,4303
180,경남, 60㎡이하,2019,7,2937
181,경남, 60㎡초과 85㎡이하,2019,7,2954
182,경남, 85㎡초과 102㎡이하,2019,7,3211
183,경남, 102㎡초과,2019,7,4303
184,경남, 60㎡이하,2019,8,2730
185,경남, 60㎡초과 85㎡이하,2019,8,2958
186,경남, 85㎡초과 102㎡이하,2019,8,3211
187,경남, 102㎡초과,2019,8,4303
188,경남, 60㎡초과 85㎡이하,2019,9,2970
189,경남, 85㎡초과 102㎡이하,2019,9,3211
190,경남, 102㎡초과,2019,9,4303
191,경남, 60㎡초과 85㎡이하,2019,10,3176
192,경남, 85㎡초과 102㎡이하,2019,10,3247
193,경남, 102㎡초과,2019,10,4303
194,경남, 60㎡이하,2019,11,2780
195,경남, 60㎡초과 85㎡이하,2019,11,3174
196,경남, 85㎡초과 102㎡이하,2019,11,3247
197,경남, 102㎡초과,2019,11,4303
198,경남, 60㎡이하,2019,12,2780
199,경남, 60㎡초과 85㎡이하,2019,12,3065
200,경남, 85㎡초과 102㎡이하,2019,12,3247
201,경남, 60㎡이하,2020,1,2780
202,경남, 60㎡초과 85㎡이하,2020,1,3065
203,경남, 85㎡초과 102㎡이하,2020,1,3247
204,경남, 60㎡이하,2020,2,2780
205,경남, 60㎡초과 85㎡이하,2020,2,3065
206,경남, 85㎡초과 102㎡이하,2020,2,3247
